ID,Target,DataSource1_Feature1,DataSource1_Feature2,DataSource1_Feature3,DataSource2_Feature1,DataSource2_Feature2,DataSource2_Feature3,DataSource2_Feature4,DataSource2_Feature5,DataSource2_Feature6,DataSource2_Feature7,DataSource2_Feature8,DataSource2_Feature9,DataSource3_Feature1,DataSource3_Feature2,DataSource3_Feature3,DataSource4_Feature1,DataSource4_Feature2,DataSource4_Feature3,DataSource4_Feature4,DataSource4_Feature5,DataSource4_Feature6
-1281176853,0,EA,B,A,141.57145,0.72370017,0.72370017,514700.0,103220.0,7.643,0.9477,0.0082,0.0154,,,,0.91,0.04,0.11,0.84,0.94,2
-1517914053,0,RD,A,A,18.32089,-0.9575848,-0.9575848,362400.0,115049.0,6.618,0.8982,0.0178,0.0254,0.0,11.24,A,0.37,0.16,0.19,0.96,0.99,2
70639650,0,EA,B,A,89.58849,0.852069,0.852069,420000.0,115355.0,7.08,0.9086,0.018,0.0433,,,,0.92,0.07,0.64,0.8,0.92,2
1270803031,0,RD,A,A,57.89848,0.38474956,0.38474956,230700.0,72040.0,6.655,0.8895,0.0266,0.0107,,,,0.61,0.1,0.16,0.91,0.29,E
1937963757,1,RD,B,A,10.96378,-0.030870073,-0.030870073,267800.0,92295.0,7.257,0.9255,0.0159,0.0184,0.0,13.7,A,0.88,0.11,0.39,0.59,0.82,G
-1713629046,1,EA,A,A,57.94841,0.99341965,0.99341965,346200.0,,4.435,0.9665,0.0084,0.0042,0.0,13.33,B,0.72,0.01,0.23,0.27,0.42,2
1726676046,1,EA,A,A,23.54631,-0.90939784,-0.90939784,641900.0,142841.0,5.63,0.9135,0.0076,0.0394,0.0,14.24,B,0.79,0.16,0.94,0.72,0.3,2
-1617990995,0,RD,A,A,81.49456,0.947107,0.947107,192200.0,42950.0,8.833,0.3826,0.1553,0.0323,,,,0.44,0.29,0.81,0.41,0.09,4
1930451130,0,EA,A,A,92.23643,-0.90624094,-0.90624094,478500.0,125000.0,7.678,0.7188,0.0366,0.1645,,,,0.81,0.16,0.65,0.15,0.47,1
-1203549905,0,EA,A,A,77.7164,-0.85071605,-0.85071605,379000.0,95259.0,9.036,0.7394,0.0242,0.096,,,,0.41,0.26,0.54,0.08,0.89,3
-372025432,0,RD,A,A,152.2558,0.62320656,0.62320656,327000.0,91600.0,5.382,0.9208,0.0147,0.0378,0.0,12.33,B,0.86,0.11,0.26,0.95,0.34,2
1643741323,0,EA,A,A,146.47224,-0.7316926,-0.7316926,265900.0,94719.0,7.565,0.7577,0.1026,0.0773,,,,0.93,0.01,0.07,0.89,0.99,1
-144087003,1,RD,B,A,114.08937,0.58299816,0.58299816,466200.0,132500.0,5.495,0.9397,0.0086,0.0312,,,,0.68,0.17,0.17,0.96,0.72,2
1245196621,0,RD,A,A,1119.80503,-0.52924484,-0.52924484,354700.0,72426.0,7.187,0.9066,0.0139,0.0214,1.0,12.09,C,0.99,0.01,0.29,0.88,0.98,G
1553129478,0,EA,B,A,30.89783,-0.9875402,-0.9875402,352200.0,107089.0,6.522,0.9076,0.0133,0.021,,,,0.34,0.33,0.5,0.79,0.09,2
-842449888,0,EA,A,A,71.4504,-0.89916635,-0.89916635,631900.0,166450.0,8.362,0.8352,0.0159,0.0952,,,,0.96,0.01,0.23,0.61,0.79,1
1370661503,0,EA,B,A,91.78836,-0.87149566,-0.87149566,711800.0,133333.0,8.221,0.7948,0.0391,0.0565,,,,1.0,0.01,0.11,0.97,0.93,2
-1707903480,0,EA,A,A,19.59534,-0.83275974,-0.83275974,396900.0,118707.0,7.319,0.8501,0.0337,0.046,,,,0.64,0.16,0.94,0.42,0.51,F
-1952393873,0,RD,A,A,1115.90907,-0.53099394,-0.53099394,249000.0,60589.0,7.904,0.8701,0.0193,0.0237,0.0,20.73,A,0.18,0.51,0.82,0.17,0.56,L
1829708777,0,EA,B,A,110.10541,-0.67163885,-0.67163885,365400.0,89484.0,7.054,0.7054,0.0613,0.0575,,,,0.7,0.09,0.38,0.68,0.96,2
655920907,0,EA,A,A,113.98884,0.8726307,0.8726307,356800.0,83386.0,8.276,0.8521,0.0473,0.0433,,,,0.47,0.31,0.98,0.82,0.92,2
178020511,0,RD,A,A,110.28168,0.8063006,0.8063006,475500.0,72009.0,9.695,0.6853,0.0525,0.1297,0.0,9.53,D,0.51,0.25,0.95,0.11,0.82,3
-261581845,0,EA,A,A,112.34032,0.62968236,0.62968236,465400.0,131250.0,5.269,0.9396,0.0046,0.0368,,,,0.95,0.1,0.45,0.98,0.94,2
85007366,0,EA,A,A,57.98297,-0.56280553,-0.56280553,378000.0,120805.0,8.955,0.7822,0.0121,0.0616,0.0,10.05,B,0.62,0.21,0.7,0.26,0.77,2
-79615540,0,RD,B,A,56.10889,-0.5529652,-0.5529652,428200.0,106693.0,8.565,0.8464,0.008,0.0501,,,,0.26,0.42,0.46,0.83,0.96,2
1868922995,0,EA,A,A,62.40471,-0.5531543,-0.5531543,526200.0,149367.0,8.778,0.8688,0.0149,0.0385,,,,0.88,0.06,0.64,0.82,0.9,1
-554576753,0,EA,B,A,101.66478,0.7211857,0.7211857,340500.0,101324.0,7.571,0.8937,0.0202,0.0306,,,,0.8,0.01,0.59,0.45,0.79,2
-1076810314,0,EA,A,A,227.60157,-0.830943,-0.830943,378100.0,106549.0,6.225,0.9279,0.0195,0.0234,,,,0.96,0.01,0.13,0.91,0.93,1
-1515774023,0,RD,B,A,96.50486,0.88322824,0.88322824,411100.0,98374.0,6.746,0.9107,0.0224,0.0354,,,,0.65,0.19,0.32,0.62,0.96,2
-264827798,1,RD,B,A,70.12123,-0.85802615,-0.85802615,184300.0,52784.0,6.398,0.7146,0.1189,0.0197,,,,0.7,0.24,0.32,0.72,0.85,2
-1752500850,0,EA,A,A,21.79454,-0.68283546,-0.68283546,155500.0,33762.0,9.492,0.2153,0.2133,0.0123,,,,0.03,0.54,0.56,0.13,0.14,H
558404804,0,RD,A,A,106.69104,0.73159945,0.73159945,814000.0,141068.0,6.588,0.8651,0.0395,0.0461,0.0,12.4,B,0.88,0.09,0.86,0.53,0.45,2
1926509533,0,EA,A,A,58.62487,-0.5012472,-0.5012472,461200.0,114681.0,8.496,0.8494,0.0479,0.0216,,,,0.48,0.26,0.78,0.24,0.92,1
-1031574844,0,EA,A,A,11.99244,0.88655823,0.88655823,393700.0,110000.0,6.166,0.9154,0.0105,0.0277,0.0,13.59,A,0.86,0.08,0.08,0.97,0.73,2
111677325,0,EA,A,A,86.99232,0.8067672,0.8067672,297800.0,82260.0,7.542,0.8073,0.0268,0.0258,,,,0.74,0.21,0.68,0.29,0.52,4
241727286,0,EA,A,A,14.12871,0.4314167,0.4314167,286600.0,99158.0,6.596,0.9173,0.0098,0.0288,0.0,12.34,B,0.65,0.01,0.71,0.97,0.97,2
-302472638,1,RD,B,A,15.47051,0.8108884,0.8108884,227000.0,67651.0,7.058,0.702,0.1344,0.0511,,,,0.82,0.07,0.21,0.92,0.93,2
261535737,0,EA,A,A,34.24803,-0.7674035,-0.7674035,454900.0,71968.0,8.109,0.6198,0.0843,0.0357,0.0,11.32,A,0.59,0.29,0.75,0.33,0.16,2
924843799,0,RD,A,A,122.16612,0.8890629,0.8890629,566500.0,121231.0,6.977,0.9476,0.0107,0.0114,,,,0.98,0.01,0.9,0.89,0.97,2
175130665,0,RD,A,A,44.66626,0.99598336,0.99598336,200200.0,61980.0,7.219,0.6866,0.096,0.0711,0.0,10.45,A,0.2,0.38,0.72,0.6,0.03,2
880689115,0,EA,A,A,148.09391,0.9855241,0.9855241,428700.0,73534.0,6.087,0.9499,0.0118,0.0103,,,,0.99,0.01,0.2,0.92,0.98,2
-483070139,0,EA,A,A,89.92036,-0.8370928,-0.8370928,433400.0,114296.0,8.028,0.7539,0.0605,0.0756,1.0,6.27,C,0.95,0.01,0.39,0.69,0.6,2
-1202824687,0,EA,A,A,323.96968,-0.9355694,-0.9355694,290500.0,54841.0,9.305,0.7517,0.1224,0.0314,,,,0.96,0.01,0.1,0.86,0.89,3
1309609689,1,EA,A,A,65.49649,-0.9167821,-0.9167821,585600.0,118560.0,8.105,0.8276,0.0115,0.061,,,,0.83,0.14,0.07,0.61,0.98,2
-1489467458,0,EA,A,A,21.40016,0.15999863,0.15999863,337800.0,97031.0,6.659,0.8247,0.0297,0.094,,,,0.92,0.12,0.38,0.66,0.86,2
1632052527,0,EA,B,A,20.26206,0.41396883,0.41396883,232700.0,80310.0,7.752,0.8027,0.0401,0.0579,0.0,14.68,A,0.98,0.01,0.1,0.62,0.68,1
674850434,0,EA,A,A,93.65237,0.53550977,0.53550977,281800.0,98714.0,5.329,0.9371,0.0118,0.0128,,,,0.71,0.15,0.71,0.65,0.26,2
1567539959,0,EA,B,A,112.78595,-0.87289375,-0.87289375,458300.0,135601.0,6.004,0.8876,0.0174,0.043,,,,0.94,0.01,0.17,0.52,0.3,2
87540784,0,RD,A,A,27.65346,0.36579004,0.36579004,150800.0,38750.0,9.036,0.0872,0.7183,0.0059,,,,0.11,0.34,0.45,0.08,0.65,K
717525411,0,RD,B,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,,,,0.88,0.05,0.35,0.84,0.96,1
2020883518,0,RD,A,A,24.39394,-0.68771446,-0.68771446,219400.0,42928.0,9.208,0.3049,0.2291,0.0324,,,,,,,,,
2009203123,1,EA,A,A,100.51507,-0.831034,-0.831034,345000.0,96585.0,7.907,0.6313,0.0576,0.1091,,,,0.86,0.11,0.4,0.86,0.88,L
2145977212,0,EA,B,A,12.73426,-0.693658,-0.693658,137500.0,51021.0,8.034,0.6076,0.1231,0.0176,,,,0.83,0.01,0.81,0.8,0.97,1
1168816986,0,RD,B,A,107.17546,0.81125605,0.81125605,1047600.0,177005.0,8.247,0.7986,0.0262,0.1267,,,,0.98,0.01,0.22,0.85,0.07,2
-985304621,0,RD,A,A,12.91635,-0.99858606,-0.99858606,345400.0,106047.0,5.962,0.92,0.0145,0.018,,,,0.67,0.01,0.21,0.73,0.94,2
-295127004,0,EA,A,A,96.20836,0.918433,0.918433,338500.0,108423.0,6.529,0.9201,0.024,0.0225,,,,0.66,0.18,0.78,0.86,0.81,2
581692386,0,EA,A,A,57.89848,0.38474956,0.38474956,230700.0,72040.0,6.655,0.8895,0.0266,0.0107,0.0,10.98,A,0.98,0.01,0.64,0.79,0.85,4
1668767636,0,EA,A,A,85.91184,-0.90479296,-0.90479296,332400.0,85293.0,8.904,0.6102,0.0343,0.2275,,,,0.66,0.23,0.44,0.18,0.15,4
-1945034964,0,RD,B,A,107.41132,0.7941919,0.7941919,760100.0,149104.0,8.561,0.8019,0.0292,0.0975,,,,0.91,0.06,0.08,0.83,0.87,4
-1434648315,0,EA,A,A,85.91184,-0.90479296,-0.90479296,332400.0,85293.0,8.904,0.6102,0.0343,0.2275,0.0,10.54,B,0.79,0.05,0.65,0.71,0.34,1
-1257421128,0,RD,B,A,24.91461,0.45348588,0.45348588,169300.0,38153.0,8.823,0.2596,0.1331,0.0155,,,,0.22,0.37,0.81,0.22,0.33,L
1874956392,0,RD,A,A,77.69808,0.9476342,0.9476342,227800.0,57389.0,8.315,0.7149,0.0635,0.0437,0.0,14.81,A,0.14,0.38,0.2,0.05,0.98,4
1326633514,0,EA,B,A,30.40862,-0.7709028,-0.7709028,1153900.0,186290.0,7.189,0.893,0.0146,0.0469,,,,0.93,0.04,0.06,0.71,0.68,1
526591040,0,EA,A,A,27.53664,0.9562914,0.9562914,381900.0,81411.0,6.524,0.9072,0.0127,0.0278,,,,0.72,0.13,0.13,0.86,0.81,2
17370005,0,EA,B,A,90.39445,0.71196645,0.71196645,415000.0,113608.0,6.643,0.8529,0.0148,0.0889,0.0,12.05,B,1.0,0.01,0.52,0.9,0.27,2
95095908,0,RD,B,A,64.49955,-0.9012895,-0.9012895,575900.0,124346.0,7.913,0.7743,0.025,0.1082,0.0,12.0,B,0.79,0.16,0.21,0.41,0.71,1
942825561,0,RD,B,A,13.15372,-0.3274581,-0.3274581,249600.0,86786.0,6.706,0.9105,0.0234,0.0147,,,,0.6,0.28,0.56,0.82,0.75,2
-1963326463,0,RD,A,A,35.84813,0.98479044,0.98479044,293700.0,79821.0,7.083,0.7903,0.0741,0.0321,,,,0.81,0.17,0.06,0.7,0.78,2
-123802294,1,EA,A,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,,,,0.55,0.34,0.51,0.72,0.47,2
580294000,0,EA,B,A,114.88934,0.72646827,0.72646827,386400.0,103728.0,7.512,0.8844,0.0196,0.0594,,,,0.83,0.04,0.34,0.37,0.72,2
-848239462,0,EA,A,A,29.93462,0.9542938,0.9542938,254200.0,103062.0,5.738,0.9086,0.0213,0.0172,,,,0.82,0.16,0.6,0.56,0.48,2
633373329,0,EA,A,A,122.96035,0.7148231,0.7148231,608400.0,148125.0,6.983,0.8242,0.0152,0.1069,0.0,14.06,A,0.9,0.16,0.28,0.99,0.53,1
-823956536,0,RD,B,A,70.63831,-0.7318049,-0.7318049,646300.0,82819.0,9.728,0.7143,0.0123,0.0744,,,,0.93,0.07,0.1,0.65,0.94,3
-1085875215,0,EA,A,A,164.00305,-0.8474396,-0.8474396,303500.0,96997.0,7.036,0.8303,0.0558,0.0491,,,,0.95,0.01,0.1,0.97,0.77,2
-293517979,0,EA,A,A,78.25683,-0.88438886,-0.88438886,364300.0,85254.0,8.432,0.7398,0.0413,0.0466,,,,0.93,0.01,0.16,0.86,0.9,1
2014146547,0,RD,A,A,22.81473,0.53434956,0.53434956,249300.0,83391.0,7.682,0.827,0.0345,0.0307,,,,0.9,0.19,0.27,0.58,0.87,4
-1629555500,0,EA,B,A,87.90548,-0.8995374,-0.8995374,452400.0,94665.0,7.658,0.5235,0.0358,0.3253,,,,0.94,0.12,0.67,0.76,0.66,1
-884242313,0,EA,A,A,14.40608,-0.869011,-0.869011,345200.0,94446.0,7.164,0.8562,0.027,0.0389,,,,0.57,0.19,0.58,0.17,0.5,2
-540229808,0,EA,A,A,26.33682,0.67359495,0.67359495,337600.0,112004.0,6.732,0.8385,0.0261,0.0746,,,,0.87,0.09,0.59,0.72,0.6,1
-440539914,0,EA,A,A,95.517,0.7772091,0.7772091,334100.0,57186.0,8.434,0.5344,0.0704,0.0542,,,,0.93,0.07,0.35,0.48,0.49,1
-1269270714,0,RD,B,A,766.05698,-0.9910868,-0.9910868,386400.0,73810.0,9.822,0.4601,0.03,0.0425,,,,0.68,0.21,0.04,0.98,0.46,G
-1786100804,1,EA,A,A,77.57853,-0.7114378,-0.7114378,623100.0,65900.0,10.539,0.3104,0.5384,0.0376,1.0,12.25,C,0.93,0.01,0.09,0.97,0.2,3
523356280,0,EA,B,A,43.92259,-0.8266357,-0.8266357,1094000.0,148095.0,7.729,0.811,0.0121,0.0899,,,,0.81,0.12,0.16,0.94,0.72,2
1955907610,0,EA,A,A,90.74685,-0.7748015,-0.7748015,271900.0,74676.0,8.55,0.3919,0.1211,0.1507,0.0,11.74,A,0.25,0.13,0.76,0.48,0.26,1
41826850,0,EA,B,A,197.56715,-0.90903944,-0.90903944,230100.0,73411.0,6.423,0.9172,0.0174,0.0201,,,,0.81,0.11,0.28,0.62,0.9,1
-1625472685,0,RD,A,A,358.68464,-0.4830144,-0.4830144,295600.0,76080.0,7.604,0.7359,0.1271,0.042,0.0,16.85,A,0.35,0.42,0.75,0.03,0.35,3
2080759282,0,EA,B,A,55.67724,-0.70374566,-0.70374566,673000.0,121354.0,8.412,0.8632,0.0247,0.0227,0.0,7.98,B,0.64,0.31,0.09,0.99,0.98,1
1765300198,0,RD,A,A,26.04764,-0.99540484,-0.99540484,338500.0,101306.0,7.0,0.8256,0.0223,0.0465,0.0,10.67,B,0.63,0.15,0.71,0.94,0.78,2
-1807869822,0,EA,A,A,10.61827,-0.3198507,-0.3198507,194400.0,58112.0,8.551,0.5601,0.1772,0.036,0.0,14.21,A,0.25,0.41,0.93,0.12,0.06,L
-955656007,0,EA,A,A,70.50642,0.91485846,0.91485846,316400.0,94083.0,5.311,0.9703,0.0061,0.0071,,,,0.87,0.14,0.2,0.82,0.67,2
1291114755,0,RD,A,A,131.13425,0.68285733,0.68285733,279300.0,66106.0,7.568,0.6993,0.0436,0.0198,,,,0.55,0.14,0.63,0.12,0.43,E
-1145837648,0,EA,A,A,31.42105,-0.37976757,-0.37976757,155500.0,63514.0,6.778,0.8162,0.0358,0.0225,,,,0.64,0.17,0.67,0.28,0.69,E
560980365,0,EA,A,A,16.05667,0.94606197,0.94606197,423300.0,104754.0,6.227,0.9334,0.0086,0.0274,,,,0.93,0.06,0.59,0.83,0.71,G
2103306969,0,EA,B,A,103.70543,0.81407243,0.81407243,835200.0,159147.0,7.645,0.9004,0.0123,0.0598,,,,0.99,0.01,0.72,0.69,0.34,2
-382436915,0,RD,B,A,116.83728,0.5936692,0.5936692,264800.0,83108.0,7.601,0.8004,0.0296,0.083,,,,1.0,0.01,0.05,0.84,0.65,4
-1464280827,0,EA,B,A,10.65706,0.4756976,0.4756976,293500.0,80073.0,7.179,0.8816,0.0231,0.0385,0.0,11.91,A,0.89,0.14,0.48,0.32,0.89,4
1640473434,0,EA,B,A,81.49456,0.947107,0.947107,192200.0,42950.0,8.833,0.3826,0.1553,0.0323,0.0,12.99,D,0.84,0.07,0.14,0.74,0.63,1
1804736097,0,RD,B,A,44.42539,-0.056854937,-0.056854937,329200.0,73380.0,7.644,0.5213,0.1974,0.0253,0.0,11.07,D,0.78,0.01,0.43,0.64,0.79,2
-1164636722,0,EA,A,A,14.40608,-0.869011,-0.869011,345200.0,94446.0,7.164,0.8562,0.027,0.0389,,,,,,,,,
336073466,0,EA,B,A,132.58909,-0.8380353,-0.8380353,574900.0,112582.0,5.837,0.9137,0.0122,0.0283,,,,1.0,0.01,0.13,0.98,0.35,4
817033254,0,EA,B,A,105.60262,0.8605185,0.8605185,486400.0,105371.0,7.046,0.8233,0.0674,0.0644,,,,0.92,0.11,0.52,0.88,0.79,2
675166675,0,RD,A,A,1557.22493,-0.9422566,-0.9422566,147300.0,62612.0,6.212,0.4189,0.2759,0.0539,,,,0.07,0.47,0.43,0.04,0.01,H
-1278231417,0,EA,A,A,55.9684,-0.8035556,-0.8035556,976700.0,177553.0,8.438,0.8601,0.0196,0.0405,0.0,13.48,A,,,,,,
1167392437,0,RD,B,A,8.07854,0.72751904,0.72751904,259400.0,81188.0,6.755,0.9246,0.0155,0.0164,0.0,10.29,A,0.65,0.26,0.21,0.43,0.91,2
-1174976213,1,EA,A,A,4.74221,-0.11008802,-0.11008802,252900.0,84118.0,7.977,0.6322,0.2067,0.0461,,,,0.57,0.11,0.29,0.58,0.53,2
-1605112743,1,EA,A,A,89.49409,0.902303,0.902303,346300.0,87561.0,7.307,0.9001,0.0203,0.0398,,,,,,,,,
-1634134247,0,RD,A,A,15.47051,0.8108884,0.8108884,227000.0,67651.0,7.058,0.702,0.1344,0.0511,0.0,12.19,A,0.24,0.45,0.66,0.36,0.18,L
-256639099,0,RD,A,A,141.26187,0.6315895,0.6315895,260200.0,97875.0,5.53,0.9622,0.0046,0.0087,0.0,12.19,B,0.78,0.17,0.04,0.77,0.29,2
-819451406,0,EA,A,A,83.77005,0.9228441,0.9228441,179400.0,41638.0,9.032,0.4591,0.172,0.0171,,,,0.6,0.13,0.26,0.39,0.48,H
1832820637,0,EA,A,A,18.32089,-0.9575848,-0.9575848,362400.0,115049.0,6.618,0.8982,0.0178,0.0254,0.0,11.24,A,0.96,0.01,0.31,0.71,0.88,2
-1478052283,0,RD,A,A,102.25532,0.85125136,0.85125136,420300.0,90511.0,7.924,0.8149,0.0548,0.0618,0.0,13.36,A,0.71,0.11,0.98,0.57,0.67,L
1982861455,1,EA,A,A,15.47051,0.8108884,0.8108884,227000.0,67651.0,7.058,0.702,0.1344,0.0511,,,,0.64,0.16,0.36,0.76,0.73,E
8555402,0,RD,A,A,185.37619,-0.7823993,-0.7823993,194200.0,58825.0,7.783,0.6719,0.0942,0.0122,,,,0.4,0.39,0.94,0.09,0.62,L
-951622186,0,RD,B,A,63.6652,-0.82920355,-0.82920355,345500.0,85707.0,9.096,0.6101,0.0974,0.0562,,,,0.7,0.17,0.56,0.15,0.22,3
-14510724,0,EA,B,A,48.69171,-0.93902797,-0.93902797,959800.0,250000.0,6.838,0.8489,0.0175,0.0879,,,,0.96,0.01,0.19,0.94,0.84,2
-1003846229,0,EA,A,A,75.13332,0.9462306,0.9462306,348300.0,103094.0,6.846,0.9019,0.0148,0.0431,,,,0.94,0.12,0.1,0.8,0.92,4
698023576,1,EA,A,A,5.07122,0.8571806,0.8571806,270100.0,79489.0,7.043,0.8435,0.0174,0.0352,0.0,11.1,A,0.83,0.13,0.13,0.81,0.97,2
-266604653,0,RD,A,A,18.32089,-0.9575848,-0.9575848,362400.0,115049.0,6.618,0.8982,0.0178,0.0254,0.0,11.24,A,0.75,0.12,0.13,0.98,0.98,1
-903860878,0,EA,A,A,119.95748,0.6267931,0.6267931,279700.0,95992.0,6.764,0.9027,0.0173,0.0341,,,,0.78,0.08,0.3,0.99,0.31,2
-362104685,0,EA,A,A,67.13022,-0.881995,-0.881995,599700.0,146103.0,8.105,0.8177,0.0099,0.1129,,,,0.88,0.06,0.19,0.48,0.79,1
1183711090,0,EA,A,A,24.39394,-0.68771446,-0.68771446,219400.0,42928.0,9.208,0.3049,0.2291,0.0324,,,,0.37,0.34,0.67,0.23,0.16,H
1096098382,0,RD,B,A,10.4778,-0.4842149,-0.4842149,125200.0,46154.0,8.494,0.5123,0.1507,0.0225,,,,0.04,0.58,0.44,0.01,0.22,L
-362551213,0,EA,A,A,87.25266,-0.7628388,-0.7628388,485300.0,86742.0,8.741,0.6716,0.0436,0.1257,,,,0.65,0.15,0.28,0.79,0.99,1
-404852786,0,RD,A,A,20.57287,-0.70128727,-0.70128727,157100.0,46210.0,8.914,0.2906,0.2885,0.0184,,,,0.12,0.6,0.63,0.22,0.52,H
797439693,0,EA,B,A,111.42857,0.81292784,0.81292784,843400.0,98614.0,10.033,0.736,0.0313,0.1653,,,,0.85,0.09,0.66,0.5,0.36,1
564926473,0,RD,B,A,102.25532,0.85125136,0.85125136,420300.0,90511.0,7.924,0.8149,0.0548,0.0618,,,,0.74,0.12,0.54,0.52,0.76,2
1478085011,0,RD,B,A,30.40862,-0.7709028,-0.7709028,1153900.0,186290.0,7.189,0.893,0.0146,0.0469,,,,0.99,0.09,0.1,0.89,0.87,1
2083461209,0,EA,A,A,74.39916,0.99488264,0.99488264,430700.0,133526.0,5.959,0.9452,0.0119,0.0164,,,,0.94,0.01,0.18,0.77,0.82,2
-1458890032,0,EA,A,A,102.339,-0.7040514,-0.7040514,539600.0,148265.0,7.111,0.7203,0.0275,0.1957,,,,0.81,0.16,0.24,0.51,0.5,2
-2074616533,0,RD,B,A,75.13332,0.9462306,0.9462306,348300.0,103094.0,6.846,0.9019,0.0148,0.0431,,,,0.87,0.16,0.53,0.23,0.78,2
1890770439,0,EA,A,A,21.9814,-0.7510467,-0.7510467,173000.0,56607.0,9.075,0.3508,0.2619,0.0232,,,,0.14,0.53,0.74,0.21,0.4,H
1696316516,0,RD,A,A,119.70595,-0.760852,-0.760852,629800.0,195146.0,6.954,0.5696,0.0309,0.3462,,,,0.79,0.11,0.65,0.56,0.75,2
690173510,0,RD,B,A,103.70543,0.81407243,0.81407243,835200.0,159147.0,7.645,0.9004,0.0123,0.0598,,,,0.93,0.09,0.24,0.99,0.8,2
1360758884,0,EA,A,A,7.72172,-0.20524816,-0.20524816,218600.0,40803.0,9.109,0.3513,0.3858,0.0728,0.0,20.0,D,0.62,0.19,0.55,0.65,0.31,H
-1668032957,0,EA,A,A,93.69987,0.7790704,0.7790704,386400.0,121406.0,7.205,0.8057,0.0264,0.0893,,,,0.95,0.09,0.33,0.73,0.62,2
809053357,0,EA,B,A,40.41802,-0.8768804,-0.8768804,764100.0,208866.0,6.722,0.8456,0.0345,0.0609,,,,0.83,0.12,0.64,0.85,0.37,2
116567948,0,EA,A,A,15.54204,-0.6188386,-0.6188386,193300.0,68165.0,7.866,0.8932,0.0228,0.0199,,,,0.29,0.34,0.32,0.45,0.92,E
544469058,0,EA,A,A,71.4504,-0.89916635,-0.89916635,631900.0,166450.0,8.362,0.8352,0.0159,0.0952,,,,0.76,0.01,0.48,0.9,0.82,1
-185306653,1,EA,B,A,96.76223,0.6798392,0.6798392,525500.0,155093.0,5.508,0.9327,0.0087,0.0337,,,,0.78,0.14,0.07,0.99,0.63,2
523539807,0,EA,B,A,40.41802,-0.8768804,-0.8768804,764100.0,208866.0,6.722,0.8456,0.0345,0.0609,,,,0.9,0.08,0.29,0.44,0.73,2
511190356,0,EA,A,A,36.41633,-0.9914568,-0.9914568,310200.0,91729.0,5.873,0.7592,0.0483,0.0221,0.0,12.7,A,0.58,0.12,0.51,0.82,0.81,H
881270343,0,EA,A,A,99.38395,-0.72092843,-0.72092843,358200.0,103580.0,7.806,0.738,0.0592,0.0946,,,,0.91,0.08,0.06,0.94,0.78,1
-1375090317,1,RD,B,A,102.61471,-0.65185887,-0.65185887,763200.0,160048.0,5.632,0.8872,0.0194,0.0508,1.0,13.25,C,0.76,0.16,0.12,0.29,0.87,2
1919456330,0,EA,A,A,209.94786,-0.7141276,-0.7141276,231500.0,64229.0,5.15,0.8087,0.1177,0.0078,,,,0.96,0.01,0.25,0.53,0.63,4
1922751616,0,EA,A,A,21.9814,-0.7510467,-0.7510467,173000.0,56607.0,9.075,0.3508,0.2619,0.0232,,,,0.58,0.15,0.36,0.22,0.08,3
-1919819651,0,EA,A,A,98.41071,0.8524601,0.8524601,471500.0,109893.0,6.939,0.9209,0.0207,0.0285,,,,0.45,0.09,0.05,0.91,0.93,2
43447864,0,RD,B,A,103.09503,-0.9091313,-0.9091313,635800.0,144649.0,5.823,0.8737,0.0138,0.036,,,,0.88,0.06,0.51,0.85,0.89,L
1718786604,0,EA,B,A,71.33284,-0.9143366,-0.9143366,498500.0,119231.0,8.42,0.8704,0.0109,0.0318,,,,0.87,0.13,0.77,0.41,0.91,1
-227363770,1,RD,A,A,80.93896,-0.7359987,-0.7359987,753600.0,72314.0,10.387,0.6744,0.0253,0.11,1.0,12.25,C,0.93,0.05,0.11,0.83,0.63,3
-1789590385,1,EA,A,A,70.80536,-0.9452209,-0.9452209,492400.0,104800.0,6.931,0.8016,0.0279,0.0831,,,,0.9,0.1,0.5,0.81,0.85,2
622816455,0,EA,B,A,118.64337,0.8267307,0.8267307,408900.0,68322.0,9.091,0.8637,0.0257,0.0147,,,,0.9,0.01,0.09,0.89,0.89,3
-805664417,1,EA,A,A,32.85828,-0.8106586,-0.8106586,435800.0,93261.0,8.16,0.6644,0.0854,0.0483,0.0,11.32,A,0.73,0.16,0.71,0.01,0.75,4
-1566726734,0,EA,B,A,95.94247,-0.7022472,-0.7022472,331200.0,101118.0,8.174,0.846,0.0178,0.0414,,,,0.75,0.11,0.53,0.64,0.81,1
487811737,0,EA,B,A,69.50289,-0.88459677,-0.88459677,588800.0,117087.0,7.834,0.672,0.0165,0.2194,0.0,11.61,B,,,,,,
112273173,0,EA,A,A,68.8649,-0.75887114,-0.75887114,671400.0,65098.0,10.19,0.3047,0.1259,0.1243,,,,,,,,,
-865770691,0,RD,A,A,4.05648,-0.5827905,-0.5827905,195700.0,70754.0,7.76,0.5181,0.2724,0.0547,,,,0.15,0.44,0.45,0.61,0.9,2
-2103369157,0,EA,B,A,48.32525,-0.50711983,-0.50711983,481600.0,111002.0,7.941,0.6067,0.071,0.0618,,,,,,,,,
-7183398,0,RD,A,A,69.83854,-0.92674315,-0.92674315,710600.0,158977.0,7.652,0.8367,0.0067,0.1013,,,,0.91,0.11,0.76,0.69,0.72,1
